Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.2,EN_INDCi2030_1800f,76.3377,102.3634,135.3315,164.6703,195.4332,230.3437,285.9062,347.5721,391.0744,416.4523,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_800f,76.3377,102.3634,135.3315,189.2462,252.0427,316.4202,373.9913,401.6316,425.5713,445.8154,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_900f,76.3377,102.3634,135.3315,189.2086,232.1024,305.4659,373.5423,402.8004,426.1731,446.3418,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2100,76.3377,102.3634,135.3315,168.3407,201.3178,239.6757,274.9238,315.1995,351.1422,380.8973,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1000,76.3377,102.3634,145.3144,172.9591,220.7881,297.249,346.847,375.3833,400.8839,422.706,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1000f,76.3377,102.3634,140.0613,167.8347,208.6355,268.4196,333.1381,391.6757,443.3178,463.8822,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200,76.3377,102.3634,140.7822,168.3556,209.9686,272.6479,335.8638,371.7514,398.4243,421.7329,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200f,76.3377,102.3634,136.6227,166.062,204.441,252.3314,319.8722,378.3364,427.2775,449.0084,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400,76.3377,102.3634,136.6831,165.8339,203.433,249.5959,315.6296,369.5771,396.5617,421.0121,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400f,76.3377,102.3634,136.1957,165.6278,202.2372,245.4894,308.9828,367.3477,413.1908,436.4029,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600,76.3377,102.3634,135.1849,165.4142,200.3777,237.299,291.1834,353.4583,394.0766,419.1667,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600f,76.3377,102.3634,135.1849,165.4142,200.3777,237.299,291.1834,353.4583,396.3044,421.3892,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800,76.3377,102.3634,135.0894,165.288,199.3705,232.1764,281.4779,342.3345,383.4039,408.5943,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800f,76.3377,102.3634,135.0894,165.288,199.3705,232.1764,281.4779,342.3345,383.4039,408.5943,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_300f,76.3377,102.3634,152.0958,201.782,265.9654,340.8735,397.3324,426.6463,449.0168,467.9258,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_400f,76.3377,102.3634,151.4724,191.3266,254.524,331.6497,391.7578,427.4125,448.4696,467.8041,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_500f,76.3377,102.3634,149.8443,184.5177,245.0804,319.4446,382.6859,428.2689,447.7366,467.2336,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_600,76.3377,102.3634,152.0958,216.274,279.2473,319.0165,351.4252,378.6858,402.7719,422.4912,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_600f,76.3377,102.3634,148.1494,178.3974,233.4832,309.594,371.966,425.004,447.5147,466.9098,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_700,76.3377,102.3634,152.0958,198.403,261.7594,321.2274,353.0516,379.9874,403.7649,423.3562,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_700f,76.3377,102.3634,145.8783,173.7814,223.3824,300.2095,361.1356,417.773,446.8692,465.687,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_800,76.3377,102.3634,150.5353,186.3163,249.3866,323.1138,354.1487,380.7285,404.4133,424.0318,C3,C3: limit warming to 2°C (>67%)
