Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.1,CO_2Deg2020,16.2564,20.777,23.6739,28.8256,34.2985,30.92228335049757,30.130445454330008,28.546725944975563,26.215552656813696,24.844564034319983,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_2Deg2030,16.2564,20.7583,25.5337,28.4874,34.3595,30.92228335049757,30.130445454330008,28.546725944975563,26.215552656813696,24.844564034319983,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_BAU,16.257,21.2103,26.096,30.6912,36.1108,30.92228335049757,30.130445454330008,28.546725944975563,26.215552656813696,24.844564034319983,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_Bridge,16.2564,20.7509,23.7713,24.6836,30.2916,36.2347,37.5258,38.3698,38.9178,39.12,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CO_CurPol,16.2564,20.8643,24.9558,29.3733,34.607,37.1833,37.3802,37.63470000000001,38.316,39.1178,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CO_GPP,16.2564,20.7509,23.7713,24.9919,25.9696,30.92228335049757,30.130445454330008,28.546725944975563,26.215552656813696,24.844564034319983,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_NDCplus,16.2564,20.7583,25.5337,29.2076,30.6918,30.92228335049757,30.130445454330008,28.546725944975563,26.215552656813696,24.844564034319983,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,EMF33_Baseline,15.8715,21.7002,28.1809,34.2449,39.9791,43.8039,47.4104,53.3323,58.9679,63.0508,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_cost100,15.88,21.7744,25.8574,25.7381,26.9899,29.34800000000001,33.1247,34.6503,36.2137,37.6892,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_full,15.8801,21.7755,25.8865,25.7098,26.2803,27.9282,30.8583,32.789,34.2228,35.4984,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nobeccs,15.8801,21.7755,25.8861,25.6109,27.0288,31.2858,34.4165,37.1924,39.4986,41.2303,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nofuel,15.8801,21.8058,25.9733,26.5691,30.0691,36.8494,39.887,43.6113,46.8579,49.0368,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_none,15.8789,21.8053,25.7779,26.3164,30.2228,37.8288,40.3762,45.3889,50.1861,53.6312,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_cost100,15.88,21.7744,25.8574,21.4986,27.4505,34.5163,30.5591,35.7627,40.3547,43.9484,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_full,15.8801,21.7755,25.8865,21.7764,27.4377,33.4209,33.5152,37.5461,40.9851,43.4496,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_full,15.8801,21.3768,29.2141,34.231,39.1056,48.4139,64.9293,71.1432,72.8501,68.5265,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_none,15.8789,21.3818,29.2658,34.6189,40.246,51.2185,69.6629,78.4229,83.4615,82.3807,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_full,15.8801,21.3768,28.563,34.0719,38.7319,41.8889,44.8707,49.5384,60.5923,69.6402,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_none,15.8789,21.3818,28.6115,34.4092,39.6733,43.6771,47.4412,53.0638,66.8056,77.6803,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,15.8139,21.4274,26.5895,21.4531,31.5981,34.1563,36.0752,38.4558,37.0308,29.5703,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,15.7977,21.4496,25.379,19.3177,29.7903,34.4838,36.2942,36.107,29.0928,14.6805,failed-vetting,failed-vetting
