Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.0,SSP2-Baseline,488.228,591.4607,691.4454,779.2543,845.0011,890.9885,940.3812,988.0395,1035.727,1079.2268,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-34,488.5665,596.0622,668.4007,609.7002,654.6792,697.4706,706.6208,716.6872,731.165,753.0532,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-45,488.5665,596.0622,689.1758,679.1956,704.0177,728.5049,757.9709,785.9657,809.7757,826.824,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-60,488.5665,596.0622,691.0259,716.9451,749.5329,792.0413,817.1277,849.706,901.6238,955.1967,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-Baseline,489.7241,609.5902,724.8359,813.4763,887.2089,947.4471,1009.5513,1071.7336,1141.535,1215.2414,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP4-26,487.6076,586.5647,581.2122,596.2613,656.0260000000002,693.2251,703.1242,703.5552,701.6129,701.6896,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP4-34,487.6076,586.5647,629.9633,653.9898,677.8854,694.6151,712.9263,727.1842,736.6471,748.3,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP4-45,487.6076,586.5647,663.6219,716.429,735.4088,732.1314,729.2444,730.6441,736.4915,744.0458,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP4-Baseline,487.9444,588.3588,683.867,743.8038,766.2313,771.6902,781.7239999999997,799.9768,812.1605,820.4514,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP5-26,483.8601,563.9208,502.3708,590.3334,741.4809,858.7832,939.3783,1004.7767,1069.4868,1140.3871,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-34,483.8601,563.9208,596.472,693.9323,848.9877,955.1106,1033.8892,1101.0403,1169.534,1233.4209,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-45,483.8601,563.9208,650.0829,767.0251,884.8333,997.9619,1094.7779,1181.9733,1249.2067,1318.2589,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-60,483.8601,563.9208,660.1175,781.2337,903.0,1014.0579,1124.751,1223.7586,1316.7642,1406.3455,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-Baseline,484.919,582.6201,724.9224,889.128,1031.6626,1161.1524,1287.3526,1404.8863,1516.8839,1631.7148,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_INDC2030i_1600,492.6686,589.822,630.8139,566.5257,647.9033,707.8359,757.8369,797.6778,833.1711,867.663,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_INDCi,492.671,590.9495,632.7404,708.8229,766.413,825.305,881.3968,932.4239,984.7002,1025.9565,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CD-LINKS_NDC2030i_1000,492.6686,589.822,630.8139,569.1532,628.3588,691.8016,722.8097,774.3532,814.8911,834.8639999999997,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi,492.3542,589.2984,673.2037,751.7432,815.3478,878.7824,940.4012,995.7705,1049.6332,1094.1579,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,492.225,582.1141,530.248,561.5937,656.9442,700.9352,744.1080000000003,792.7008,833.0616,863.6652,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,492.6686,587.7207,541.9851,596.0988,648.5398,699.4328,755.6239,793.0377,828.3067,868.3893,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi2020_400,492.231,582.1197,518.3762,546.7075,580.7813,609.0369,653.0266,668.5937,689.5823,690.6219,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
