Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.2,EN_INDCi2030_1800,0.3352,0.4459,0.5388,0.6441,0.7401,0.8644,1.0157,1.1719,1.3303,1.4911,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800f,0.3352,0.4459,0.5388,0.6441,0.7401,0.8644,1.0157,1.1719,1.3303,1.4911,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_800f,0.3352,0.4459,0.5388,0.645,0.7662,0.9062,1.0642,1.2269,1.3919,1.5592,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_900f,0.3352,0.4459,0.5388,0.645,0.7662,0.9062,1.0642,1.2269,1.3919,1.5592,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2100,0.3352,0.4459,0.5388,0.645,0.7606,0.8957,1.0486,1.2073,1.3682,1.5316,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1000,0.3352,0.4459,0.5387,0.645,0.7662,0.9062,1.0641,1.2269,1.3918,1.5591,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1000f,0.3352,0.4459,0.5387,0.645,0.7661,0.9061,1.0641,1.2268,1.3918,1.559,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200,0.3352,0.4459,0.5387,0.645,0.7662,0.9062,1.0641,1.2268,1.3918,1.5591,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200f,0.3352,0.4459,0.5386,0.6449,0.7633,0.8988,1.0556,1.2171,1.381,1.5471,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400,0.3352,0.4459,0.5386,0.6449,0.7604,0.895,1.0511,1.212,1.3752,1.5406,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400f,0.3352,0.4459,0.5386,0.6448,0.7568,0.8896,1.0448,1.2048,1.3671,1.5317,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600,0.3352,0.4459,0.5385,0.6447,0.7507,0.8789,1.0325,1.1909,1.3516,1.5146,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600f,0.3352,0.4459,0.5385,0.6447,0.7507,0.8789,1.0325,1.1909,1.3516,1.5146,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800,0.3352,0.4459,0.5384,0.6442,0.7455,0.8703,1.0225,1.1795,1.3388,1.5004,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800f,0.3352,0.4459,0.5384,0.6442,0.7455,0.8703,1.0225,1.1795,1.3388,1.5004,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_300f,0.3352,0.4459,0.5387,0.645,0.7662,0.9062,1.0641,1.2269,1.3918,1.5591,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_400f,0.3352,0.4459,0.5387,0.645,0.7662,0.9062,1.0641,1.2269,1.3918,1.5591,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_500f,0.3352,0.4459,0.5387,0.645,0.7662,0.9062,1.0641,1.2269,1.3918,1.5591,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
