Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.0,SSP3-Baseline,57.9202,74.6253,92.8708,107.1556,120.7742,136.6742,148.9803,160.7483,172.1379,183.8936,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP4-26,53.6119,57.0018,49.3988,39.2987,35.4981,30.0755,21.5591,15.0008,10.4596,7.2198,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.0,SSP4-34,53.6119,57.0018,54.9888,50.8193,44.3785,38.7515,33.5769,28.5274,23.0628,18.4373,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.0,SSP4-45,53.6119,57.0018,57.7956,56.4232,50.3962,45.4594,39.3175,33.1349,27.2309,21.8623,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP4-Baseline,53.6468,57.1728,59.0523,57.7613,52.6193,49.2609,44.6829,39.2518,33.5402,27.9993,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP5-26,55.642,64.2551,49.4251,40.3354,41.178,37.7647,36.4498,35.5188,35.6933,37.6535,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-34,55.642,64.2551,65.8886,67.3575,73.882,71.5113,68.2582,64.6585,63.8992,65.4494,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-45,55.642,64.2551,73.6138,83.7833,88.9382,93.0159,98.2811,101.6019,100.7069,102.1973,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-60,55.642,64.2551,74.9113,86.4045,96.0226,105.5498,115.5992,123.9809,135.6451,146.9462,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP5-Baseline,55.6894,65.7391,80.4637,95.4971,107.9202,121.3847,132.0629,139.5529,153.1383,165.6025,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_INDC2030i_1600,54.9946,64.1895,66.3655,44.9524,47.0573,44.1516,43.403,46.44300000000001,47.4369,44.57899999999999,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_INDCi,54.9945,64.2155,67.5355,76.9827,82.068,88.3701,92.7699,95.7,95.9121,98.8736,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CD-LINKS_NDC2030i_1000,54.9946,64.1895,66.3655,44.2169,23.0257,24.5779,19.9837,24.4699,27.1201,23.9711,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi,56.3554,68.26100000000001,78.0431,83.0133,85.5928,89.1931,92.4994,94.4114,94.2207,100.0543,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,56.3507,67.60300000000001,54.4395,32.333,40.9621,35.5241,31.8545,36.7395,38.6893,36.2057,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,54.9946,63.4018,54.913,54.0764,54.0074,48.7374,48.3011,50.9843,51.9205,48.2532,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi2020_400,56.3513,67.6026,49.9309,22.9315,7.0578,6.9785,7.8866,6.4563,5.954,4.49,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.1,CD-LINKS_NoPolicy,56.5352,69.0135,78.5745,82.9363,85.2409,89.5949,93.0686,93.8142,96.1363,101.877,failed-vetting,failed-vetting
AIM/CGE 2.1,CO_2Deg2020,96.4204,109.8325,101.0274,88.1918,76.5013,78.6180534842868,81.05842535794307,83.28205013626142,83.96823702925745,84.53570301602203,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_2Deg2030,96.4204,109.7354,119.8079,94.9426,30.6619,78.6180534842868,81.05842535794307,83.28205013626142,83.96823702925745,84.53570301602203,no-climate-assessment,no-climate-assessment
